DOCUMENTO;ZONAFRANCA?;FECHA;CLIENTE;NOMBRE;BUQUE;ARTICULO;DESCRIPCION;UD;UNIDADES;KG.BRUTOS;KG.NETOS;KG.FACTURAR;P.V.P.;DTO.;IMPORTE;P.COSTE
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;E13;MERLUZA ROSADA H/G/T 3 T/F ENV;K;1;12.09;11.72;14.6;9,75;;114,27;7,25
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;M55;CHOCO 500/1000 SUCIO-CONGELADO;K;2;24.88;24;24;7,45;;189,12;5,5
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;J53;LENGUADO N/4 CONGELADO;K;2;21.65;20;20;11,76;;230,4;9,8
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;135;RABOS VACUNO Congelados;K;1;13.56;12.69;13.7;8,05;;102,15;5,95
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;161;GARRON S/HUESO CONGELADO;K;1;25.84;25.19;28.5;8,75;;224,44;6,25
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;K12;CHORIZO PAMPLONA BARRA;K;1;4;3.28;3.4;8,4;;25,39;6,21
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;151;CALLOS TERNERA CONGELADOS;K;2;12;12;;7,9;;43,44;6,058
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;617;COSTILLA CERDO/TIRA CONGELADA;K;3;30;29.46;29.5;8,1;;238,63;5,95
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;2F0;COSTILLA TERNERA TIRA CONGELAD;K;1;16;16;;6,68;;106,88;4,95
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;315;FILETE TERNERA;K;2;11;10.16;10.2;11,76;;119,48;9,8
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;2D4;CHULETON VACA;K;10;12;11.04;11.1;20,4;;225,22;17
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;706;CHORIZO CRIOLLO;K;1;6;5.18;5.2;5,72;;29,63;4,1
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;E13;MERLUZA ROSADA H/G/T 3 T/F ENV;K;1;12.09;11.72;12;9,75;;114,27;7,25
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;2A3;CHORIZO COCIDO;K;1;5;5;;5,9;;28,35;4,35
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;29Z;PINCHO ADOBADO ZORZA CONGELADO;K;25;25;25;;5,74;;143,5;4,1
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;24N;SOLOMILLO CERDO CONG.;K;1;13;12.68;12.7;8,03;;101,82;5,95
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;J53;LENGUADO N/4 CONGELADO;K;1;10.82;10;10;11,76;;115,2;9,8
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;B81;"GALLO ""G"" CONGELADO 500/1000";K;2;21.46;20;20;5,46;;116,2;3,9
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;905;PULPO CONGELADO N/2(1.2/2 IQF);K;1;14.08;13.16;15;14,1;;193,45;11,75
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;644;FILETE MERLUZA CON PIEL;K;2;42.26;40;30;6,6;;244,4;5,05
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;131;LENGUAS VACUNO CONGELADAS;K;2;23.42;22.71;23;6,37;;144,66;4,55
230151;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;135;RABOS VACUNO Congelados;K;3;40.68;38.08;35;8,05;;306,54;5,95
230153;s;13/01/2023;777;PESQUERA ZUMAYA SL;ZUMAYA DOUS;2G1;POTA S ARRASTRE CAJA GRANDE;K;5;140.33;133.71;139;2,85;;467,99;2,5
230154;S;13/01/2023;777;PESQUERA ZUMAYA SL;ZUMAYA DOUS;09I;ACEITE RUBIA SX-30 1/20LITROS;U;9;180;162;;79,22;;802,17;66,02
230154;S;13/01/2023;777;PESQUERA ZUMAYA SL;ZUMAYA DOUS;04J;ACEITE AZOLLA ZS 68 20L;U;4;80;72;;88;;352;76,06
230155;S;13/01/2023;28;LA PALOMA GALICIA SLU;TANIA MARIA;0T4;MANCHESTER KS ROYAL RED 1/1Ct;U;34;9.72;9.22;;7;;238;2,956
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;GN3;ACEITE GIRASOL LITRO;U;24;27.19;24;;2,55;;61,2;1,95
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;I99;ATUN CLARO AC/VEG OL-120 Lata;U;24;4.8;3.72;;1,3;;22,8;0,93
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;2BH;PEREJIL HOJA B.I.;U;1;0.21;0.11;;2,79;;2,79;2,05
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;X42;AZAFRAN/COLORANTE ALIM C/100sb;U;1;0.4;0.4;;5,4;;5,4;1,97
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;P70;DULCE MEMBRILLO TARRINA 400gr;U;5;2.5;2;;0,96;;4,8;0,735
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;AJ4;INSTANT NOODLES GAMBA 24/85gr;U;6;13.32;12.24;;0,95;;136,8;0,417
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;IC2;FRITADA A ROSALEIRA 1/500GR;U;24;12;10.96;;2,12;;50,88;1,57
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;2GX;LAUREL HOJA 40GR.;U;2;1.06;0.8;;1,89;;3,7;1,37
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;419;ACEITE OLIVA SUAVE LITRO;U;30;30.96;30;;4,6;;138;3,68
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;GN3;ACEITE GIRASOL LITRO;U;15;15.76;15;;2,55;;38,25;1,78
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;M45;CALDO POLLO 12 PASTILLAS;U;12;1.5;0.75;;1,65;;19,8;0,337
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;L32;CALDO CARNE 12 PASTILLAS;U;12;1.5;1.5;;1,65;;19,8;0,337
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;710;SALSA TABASCO PICANTE 1/60ml;U;12;0.9;0.72;;3,25;;38,76;2,49
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;W57;SOPA POLLO C/FIDEOS 24/66gr;U;1;2;1.6;;0,49;;11,76;0,2517
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;P58;TOMATE FRITO SOLIS BRIK/350gr;U;48;24;16.8;;0,77;;36,96;0,56
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;822;MEJILLON ESCABECHE OL-120 LATA;U;50;7;6;;1,3;;65;0,85
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;826;MEJILLONES SALSA VIEIRA OL-120;U;50;8.73;6;;1,3;;65;0,9
230157;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;I99;ATUN CLARO AC/VEG OL-120 Lata;U;26;5.2;4.03;;1,3;;24,7;0,93
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;PC1;ALAMBRE 1.5x49H Inx R/1000m;U;12;192;192;;120;;1440;85,9
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;0KM;GRAPA COBRE 1.5x16 C/2.000Und;U;5;50;50;;0,068;;680;0,034
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;241;GIRATORIO BOX SWIVEL 9/0 C/100;U;2;5.4;5.28;;0,8;;160;0,39
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;J13;GRAPADORA KOREA JW-1000/1Muela;U;3;45;45;;190;;570;150
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;M88;MACARRON 3/5 TRANSPARENTE 100m;U;4;12;12;;23,1;;92,4;17,1
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;V06;LOOP PROTECTOR 2.2mm C/500und;U;10;2.9;2.7;;0,058;;290;0,018
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;RI2;TANZA 2.50 NEUTRA PT 1/500mt;K;30;94.37;89.37;100.5;6,6;;589,84;5,6
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;1UO;CUERDA P.E. GRIS 10mm/100mt.;K;1;4.8;4.55;6;5,11;;23,25;3,65
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;SI6;PANTALON AGUA AMAR.RZDO. T/60;U;2;1;1;;35;;70;24,58
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;SI3;PANTALON AGUA AMAR.RZDO. T/54;U;4;2.66;2;;35;;140;24,58
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;X50;PANTALON AGUA AMAR.RZDO. T/52;U;3;1.99;1.5;;35;;105;24,58
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;S¥2;BOTAS AGUA PVC FOCA T/42 C/P;U;3;6;3.33;;14;;42;9,9
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;AD2;MALLA EMB 18H/50A ROJO R/500mt;U;12;96;96;;37;;444;28,5
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;355;TUBO PLASTICO TRANSPRENTE 50cm;K;12;269.86;268.53;275;3,4;;913;2,75
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;V31;"TENAZA RUSA ""9"" SUPER-EGO";U;12;5.64;5.4;;9,03;;108,36;6,45
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;h42;FUNDA AZUL 45 cm;K;3;45.41;45;;2,4;;108;1,75
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;H41;FUNDA AZUL 35 cm;K;18;181.99;180;;2,4;;432;1,75
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;H70;FUNDA AZUL 20 cm;K;1;10.11;10;;2,4;;24;1,75
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;H70;FUNDA AZUL 20 cm;K;14;141.64;140;;2,4;;336;1,75
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;L18;BOYA A-1 RAYADA NARANJA;U;40;40;40;;14,31;;572,4;10,8721
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;V13;GUANTES FRIO SHOWA MARRON T/10;U;6;1.2;0.6;;12;;72;6,77
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;413;GUANTE TELBLUE 35141 MAPA T/8;U;6;1.99;1.5;;3,99;;23,94;2,77
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;S¥3;BOTAS AGUA PVC FOCA T/44 C/P;U;2;4;2.6;;14;;28;8,7
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;00T;GUANTES MAPA INDUSTRIAL T/8;U;12;1.44;1.2;;1,81;;21,72;1,12
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;0O4;GUANTES LANA;U;40;2.82;2.8;;0,48;;19,2;0,227
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;16;BOYA A-2 RAYADAS;U;12;12.18;12;;24,41;;292,92;18,86
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;OKI;FLEJE ADHES.MIEL 132x48 1R;U;24;6.44;6.4;;1,5;;36;0,88
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;AD1;MALLA EMB 18H/40A AZUL R/500mt;U;10;80;80;;37;;370;28,5
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;1A7;"MUELA GRAPADORA ""B"" 3.30mm";U;5;0.35;0.2;;34;;170;11,21
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;N35;LEJIA NORMAL LITRO;U;20;22;20;;0,47;;9,4;0,35
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;453;BAYETA SPONTEX N§ 3;U;8;1.77;1.2;;2,3;;18,4;1,39
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;1CF;ESTROPAJO FIBRA VERDE Und.;U;30;6;3;;0,6;;18;0,138
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;R79;DETERGENTE ROPA POLVO 10 KG;U;5;50;50;;17,9;;89,5;8,6
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;SH4;BOTAS ISOTERMIC.DUNLOP T.46;U;2;8;7.2;;99;;198;70,95
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;W81;PAPEL COCINA ROLLO DUPLOS 1/2;U;6;1.24;1.24;;0,83;;9,96;0,35
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;E18;SERVILLETAS 33X33 1/PAQUETE;U;48;4.59;4.44;;0,78;;37,44;0,56
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;N23;ESCOBILLA WC-ESCOBILLERO W.C.;U;3;1.5;0.75;;2,1;;6,3;1,15
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;R91;BOLSA BASURA 85x105-R/10 COMUN;U;5;0.25;0.25;;1,5;;7,5;0,628
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;S24;FILM TRANSPARENTE COCINA-50mt;U;2;0.25;0.16;;0,9;;1,8;0,48
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;GP2;LAVAVAJILLAS FAIRY 1/615ml;U;32;22;19.66;;2,28;;72,96;1,75
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;360;QUITAGRASA ZORKA PISTOLA 750ml;U;5;2.5;2.07;;2,5;;12,5;1,84
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;327;DISICLIN LIMPIADR LAVANDA 1/LT;U;24;30;24;;1,4;;33,6;1,03
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;N29;BOLSA BASURA DOMEST 55x60 R/40;U;5;0.83;0.66;;1,77;;8,85;1,18
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;0A7;PARES GUANTES HORNO;U;1;0.5;0.5;;9,32;;9,32;6,9
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;SJ7;CHAQUETON CORTO RFZD.AMAR.T/60;U;1;0.85;0.8;;30;;30;16,84
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;L80;INSECTICIDA MOSCAS y MOSQUITOS;U;3;2.49;1.99;;2,5;;7,5;1,59
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;R29;TIJERA COCINA ARCOS Ref/185300;U;1;0.36;0.33;;13,98;;13,98;10,13
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;951;MANGO DE MADERA ROSCADO;U;4;1.31;1.24;;1,26;;5,04;0,93
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;L61;PA¥O COCINA RIZO COLOR;U;10;1.2;1.2;;0,99;;9,9;0,34
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;N12;CINTA REFLECTANTE R/40 metros;U;2;2;2;;154,7;;309,4;119
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;L67;BRUSH-CEPILLO MANO;U;6;1.5;1.5;;0,52;;3,12;0,37
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;B28;CUCHILLO ARCOS Ref/292100-23;U;6;1.5;1.5;;9,78;;58,68;6,98
230158;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;0KM;GRAPA COBRE 1.5x16 C/2.000Und;U;1;10;10;;0,068;;136;0,034
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;429;ALAS POLLO CONGELADAS;K;11;56.37;55;55;3,93;;147,95;2,85
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;883;CHULETERO CERDO CENTRO S/SOLOM;K;2;34.59;33.63;36;4,12;;131,83;3,05
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;138;CARNE PICADA CONGELADA;K;1;18.2;17.36;18;5,55;;96,35;3,95
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;140;PATAS DE VACA CONGELADAS;K;2;41.15;39.8;38;2,3;;91,54;1,25
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;513;CINTA LOMO CERDO CONGELADO;K;2;35;34.9;34.90;4,75;;139,25;3,5
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;431;CODILLO CERDO CONGELADO;K;7;85.99;85.69;86;3,11;;266,5;2,25
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;315;FILETE TERNERA;K;3;48;47.79;47.80;11,76;;524,73;9,8
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;B96;CHULETAS TERNERA;K;8;79;78.26;78.3;15,55;;1123,03;12,45
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;EF6;CHULETAS CERDO CONGELADAS;K;4;40;40;67.40;6,55;;252,4;4,85
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;R74;AGUJA TERNERA C/HUESO;K;4;68;66.12;66.2;9,54;;571,28;7,95
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;429;ALAS POLLO CONGELADAS;K;9;47.13;45;45;3,93;;121,05;2,85
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;132;MUSLOS DE POLLO-Traseros Pollo;K;20;103.83;100;100;3,45;;345;2,2
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;134;POLLOS CONGELADOS;K;5;69.25;67.06;67.5;3,51;;213,25;2,6
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;131;LENGUAS VACUNO CONGELADAS;K;4;46.84;45.42;50;6,37;;289,33;4,55
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;135;RABOS VACUNO Congelados;K;1;13.56;12.69;14;7,75;;97,71;5,95
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;135;RABOS VACUNO Congelados;K;4;53.71;51.24;56;7,75;;394,55;5,95
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;125;CONEJOS EVISCERADOS;K;4;41.16;40.29;36;5,81;;222,8;4,3
230159;S;20/01/2023;409;ALDAN SARL;ARGELES;502;PALETILLA CORDERO;K;4;86.98;76;80;18,55;;752,4;15,45
230160;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;GP2;LAVAVAJILLAS FAIRY 1/615ml;U;32;22;19.66;;2,28;;72,96;1,75
230160;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;327;DISICLIN LIMPIADR LAVANDA 1/LT;U;24;30;24;;1,4;;30,72;1,03
230160;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;W81;PAPEL COCINA ROLLO DUPLOS 1/2;U;3;0.62;0.62;;0,83;;4,98;0,35
230160;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;V20;PALILLERO REDONDO C/200Und.;U;5;1.4;1;;0,73;;2,4;0,52
230160;S;18/01/2023;372;ALEMAR PESQUEROS, S. L.;ALEMAR PRIMERO;L61;PA¥O COCINA RIZO COLOR;U;10;1.2;1.2;;0,99;;9,9;0,34
230161;S;20/01/2023;501;ANGELSONIA PESCA SLU;CARMEN TERE (F);800;AGUA SANA S/GAS 6/1500ml;U;6;60;54;;0,29;;10,44;0,238
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;L18;BOYA A-1 RAYADA NARANJA;U;136;136;136;;12,96;;1762,56;10,8
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;U57;"BOYA BALA SHBB2/7x14"" ORANGE";U;75;77.49;67.5;;11,5;;862,5;9,18
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;M89;BOTAS AGUA PVC FOCA T/43 C/P;U;22;36.66;22;;12,5;;275;10,4
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;J85;MANGUITOS AMARILLO PAR;U;92;55.2;49.68;;5,12;;471,04;4,26
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;J85;MANGUITOS AMARILLO PAR;U;50;30;27;;5,12;;256;4,26
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;L18;BOYA A-1 RAYADA NARANJA;U;464;464;464;;12,96;;6013,44;10,8
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;16;BOYA A-2 RAYADAS;U;53;55.65;53;;22,32;;1182,96;18,6
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;0O4;GUANTES LANA;U;300;21.15;21;;0,31;;93;0,227
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;HC2;GUANTES FRIO SHOWA MARRON T/9;U;100;7.31;4.46;;8,15;;815;6,77
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;X25;GUANTES SHOWA AZUL R/660-9/L;U;51;10.2;5.1;;2,28;;116,28;1,9
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;X25;GUANTES SHOWA AZUL R/660-9/L;U;149;29.8;14.9;;2,28;;339,72;1,9
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;16;BOYA A-2 RAYADAS;U;7;7.1;7;;22,32;;156,24;18,6
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;SJ4;CHAQUETON CORTO RFZD.AMAR.T/56;U;13;13;10.4;;20,21;;262,73;16,84
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;SJ4;CHAQUETON CORTO RFZD.AMAR.T/56;U;17;17;13.6;;20,21;;343,57;16,84
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;SI4;PANTALON AGUA AMAR.RZDO. T/56;U;30;24;15;;29,5;;885;24,58
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;I07;TANZA 3.60 NEUTRO PT 5M;K;16;1618.96;1618.96;2000;6,2;;10037,55;5,6
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;I07;TANZA 3.60 NEUTRO PT 5M;K;24;2425.48;2425.48;2069.20;6,2;;15037,98;5,6
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;H91;CUCHILLO ARCOS Ref/292200;U;31;9.3;8.37;;11,81;;366,11;7,54
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;173;"TENAZA RUSA 9"" ALYCO";U;9;1.08;1.05;;6,92;;62,28;5,76
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;173;"TENAZA RUSA 9"" ALYCO";U;51;6.12;5.99;;6,92;;352,92;5,76
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;M98;"PIEDRA AFILAR 150x50x25(6"")";U;60;16.5;15;;1,5;;90;1,13
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;ER9;ALAMBRE 1.5x7H Inx AISI316-1R;U;25;307.85;281.72;;110;;2750;85
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;16;BOYA A-2 RAYADAS;U;40;40.6;40;;22,32;;892,8;18,6
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;ER9;ALAMBRE 1.5x7H Inx AISI316-1R;U;25;308.12;281.72;;110;;2750;85
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;355;TUBO PLASTICO TRANSPRENTE 50cm;K;29;652.17;648.95;1000;2,98;;1933,87;2
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;DV3;TUBO PLASTICO TRANSPRENTE 80cm;K;60;1536;1533;1457.30;2,98;;4568,34;2
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;G84;FUNDA BLANCA 35 cm;K;4;40;40;;2,95;;118;2,46
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;G84;FUNDA BLANCA 35 cm;K;45;450;450;;2,95;;1327,5;2,46
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;G84;FUNDA BLANCA 35 cm;K;35;350;350;;2,95;;1032,5;2,46
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;G84;FUNDA BLANCA 35 cm;K;16;160;160;;2,95;;472;2,46
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;h51;FUNDA BLANCA 20 cm;K;28;280;280;;2,95;;826;2,46
230162;S;16/01/2023;1183;ANFERSA PESCAS, LDA.;VISTA ALEGRE;H51;FUNDA BLANCA 20 cm;K;45;450;450;;2,95;;1327,5;2,46
